edition,country_noc,sport,athlete_id,medal
2002 Winter Olympics,USA,Biathlon,101387,na
2002 Winter Olympics,USA,Biathlon,101169,na
2002 Winter Olympics,USA,Biathlon,101169,na
2002 Winter Olympics,USA,Biathlon,99565,na
2002 Winter Olympics,USA,Biathlon,99587,na
2002 Winter Olympics,USA,Biathlon,101387,na
2002 Winter Olympics,USA,Biathlon,99587,na
2002 Winter Olympics,USA,Biathlon,101169,na
2002 Winter Olympics,USA,Biathlon,99565,na
2002 Winter Olympics,USA,Bobsleigh,101872,na
2002 Winter Olympics,USA,Bobsleigh,99892,na
2002 Winter Olympics,USA,Bobsleigh,97497,na
2002 Winter Olympics,USA,Bobsleigh,99907,na
2002 Winter Olympics,USA,Bobsleigh,101872,Silver
2002 Winter Olympics,USA,Bobsleigh,87629,Silver
2002 Winter Olympics,USA,Bobsleigh,101873,Silver
2002 Winter Olympics,USA,Bobsleigh,99892,Silver
2002 Winter Olympics,USA,Bobsleigh,97497,Bronze
2002 Winter Olympics,USA,Bobsleigh,101874,Bronze
2002 Winter Olympics,USA,Bobsleigh,101875,Bronze
2002 Winter Olympics,USA,Bobsleigh,101876,Bronze
2002 Winter Olympics,USA,Bobsleigh,101653,Gold
2002 Winter Olympics,USA,Bobsleigh,101654,Gold
2002 Winter Olympics,USA,Bobsleigh,101660,na
2002 Winter Olympics,USA,Bobsleigh,101661,na
2002 Winter Olympics,USA,Cross Country Skiing,98040,na
2002 Winter Olympics,USA,Cross Country Skiing,101650,na
2002 Winter Olympics,USA,Cross Country Skiing,101032,na
2002 Winter Olympics,USA,Cross Country Skiing,101326,na
2002 Winter Olympics,USA,Cross Country Skiing,83904,na
2002 Winter Olympics,USA,Cross Country Skiing,100084,na
2002 Winter Olympics,USA,Cross Country Skiing,101326,na
2002 Winter Olympics,USA,Cross Country Skiing,101032,na
2002 Winter Olympics,USA,Cross Country Skiing,101021,na
2002 Winter Olympics,USA,Cross Country Skiing,101032,na
2002 Winter Olympics,USA,Cross Country Skiing,98040,na
2002 Winter Olympics,USA,Cross Country Skiing,98758,na
2002 Winter Olympics,USA,Cross Country Skiing,83904,na
2002 Winter Olympics,USA,Cross Country Skiing,101021,na
2002 Winter Olympics,USA,Cross Country Skiing,98758,na
2002 Winter Olympics,USA,Cross Country Skiing,100084,na
2002 Winter Olympics,USA,Cross Country Skiing,101326,na
2002 Winter Olympics,USA,Cross Country Skiing,83904,na
2002 Winter Olympics,USA,Cross Country Skiing,98758,na
2002 Winter Olympics,USA,Cross Country Skiing,100084,na
2002 Winter Olympics,USA,Cross Country Skiing,83904,na
2002 Winter Olympics,USA,Cross Country Skiing,101326,na
2002 Winter Olympics,USA,Cross Country Skiing,98758,na
2002 Winter Olympics,USA,Cross Country Skiing,98040,na
2002 Winter Olympics,USA,Cross Country Skiing,101312,na
2002 Winter Olympics,USA,Cross Country Skiing,101453,na
2002 Winter Olympics,USA,Cross Country Skiing,101313,na
2002 Winter Olympics,USA,Cross Country Skiing,101010,na
2002 Winter Olympics,USA,Cross Country Skiing,101307,na
2002 Winter Olympics,USA,Cross Country Skiing,81466,na
2002 Winter Olympics,USA,Cross Country Skiing,101312,na
2002 Winter Olympics,USA,Cross Country Skiing,101313,na
2002 Winter Olympics,USA,Cross Country Skiing,81466,na
2002 Winter Olympics,USA,Cross Country Skiing,101001,na
2002 Winter Olympics,USA,Cross Country Skiing,101010,na
2002 Winter Olympics,USA,Cross Country Skiing,81466,na
2002 Winter Olympics,USA,Cross Country Skiing,101307,na
2002 Winter Olympics,USA,Cross Country Skiing,101001,na
2002 Winter Olympics,USA,Cross Country Skiing,81466,na
2002 Winter Olympics,USA,Cross Country Skiing,101307,na
2002 Winter Olympics,USA,Cross Country Skiing,101313,na
2002 Winter Olympics,USA,Cross Country Skiing,101453,na
2002 Winter Olympics,USA,Cross Country Skiing,101307,na
2002 Winter Olympics,USA,Cross Country Skiing,81466,na
2002 Winter Olympics,USA,Cross Country Skiing,101001,na
2002 Winter Olympics,USA,Cross Country Skiing,101313,na
2002 Winter Olympics,USA,Curling,102074,na
2002 Winter Olympics,USA,Curling,100347,na
2002 Winter Olympics,USA,Curling,100348,na
2002 Winter Olympics,USA,Curling,102075,na
2002 Winter Olympics,USA,Curling,100351,na
2002 Winter Olympics,USA,Curling,102030,na
2002 Winter Olympics,USA,Curling,102031,na
2002 Winter Olympics,USA,Curling,100309,na
2002 Winter Olympics,USA,Curling,100308,na
2002 Winter Olympics,USA,Curling,102033,na
2002 Winter Olympics,USA,Figure Skating,101968,Bronze
2002 Winter Olympics,USA,Figure Skating,85467,na
2002 Winter Olympics,USA,Figure Skating,100143,na
2002 Winter Olympics,USA,Figure Skating,101842,Gold
2002 Winter Olympics,USA,Figure Skating,100123,Bronze
2002 Winter Olympics,USA,Figure Skating,101843,na
2002 Winter Olympics,USA,Figure Skating,81361,na
2002 Winter Olympics,USA,Figure Skating,101228,na
2002 Winter Olympics,USA,Figure Skating,101239,na
2002 Winter Olympics,USA,Figure Skating,101240,na
2002 Winter Olympics,USA,Figure Skating,101605,na
2002 Winter Olympics,USA,Figure Skating,101606,na
2002 Winter Olympics,USA,Figure Skating,101627,na
2002 Winter Olympics,USA,Figure Skating,101628,na
2002 Winter Olympics,USA,Freestyle Skiing,101342,Silver
2002 Winter Olympics,USA,Freestyle Skiing,99771,na
2002 Winter Olympics,USA,Freestyle Skiing,101347,na
2002 Winter Olympics,USA,Freestyle Skiing,99794,na
2002 Winter Olympics,USA,Freestyle Skiing,101589,Silver
2002 Winter Olympics,USA,Freestyle Skiing,101590,na
2002 Winter Olympics,USA,Freestyle Skiing,101591,na
2002 Winter Olympics,USA,Freestyle Skiing,84047,na
2002 Winter Olympics,USA,Freestyle Skiing,101983,Silver
2002 Winter Olympics,USA,Freestyle Skiing,101985,na
2002 Winter Olympics,USA,Freestyle Skiing,80600,na
2002 Winter Olympics,USA,Freestyle Skiing,101990,na
2002 Winter Olympics,USA,Freestyle Skiing,81039,na
2002 Winter Olympics,USA,Freestyle Skiing,101585,na
2002 Winter Olympics,USA,Ice Hockey,100726,Silver
2002 Winter Olympics,USA,Ice Hockey,102351,Silver
2002 Winter Olympics,USA,Ice Hockey,84712,Silver
2002 Winter Olympics,USA,Ice Hockey,100710,Silver
2002 Winter Olympics,USA,Ice Hockey,102352,Silver
2002 Winter Olympics,USA,Ice Hockey,85334,Silver
2002 Winter Olympics,USA,Ice Hockey,100711,Silver
2002 Winter Olympics,USA,Ice Hockey,102353,Silver
2002 Winter Olympics,USA,Ice Hockey,100712,Silver
2002 Winter Olympics,USA,Ice Hockey,100720,Silver
2002 Winter Olympics,USA,Ice Hockey,89513,Silver
2002 Winter Olympics,USA,Ice Hockey,102354,Silver
2002 Winter Olympics,USA,Ice Hockey,100725,Silver
2002 Winter Olympics,USA,Ice Hockey,102355,Silver
2002 Winter Olympics,USA,Ice Hockey,102356,Silver
2002 Winter Olympics,USA,Ice Hockey,96840,Silver
2002 Winter Olympics,USA,Ice Hockey,100718,Silver
2002 Winter Olympics,USA,Ice Hockey,96928,Silver
2002 Winter Olympics,USA,Ice Hockey,100716,Silver
2002 Winter Olympics,USA,Ice Hockey,98286,Silver
2002 Winter Olympics,USA,Ice Hockey,100715,Silver
2002 Winter Olympics,USA,Ice Hockey,102357,Silver
2002 Winter Olympics,USA,Ice Hockey,99138,Silver
2002 Winter Olympics,USA,Ice Hockey,100452,Silver
2002 Winter Olympics,USA,Ice Hockey,100453,Silver
2002 Winter Olympics,USA,Ice Hockey,100456,Silver
2002 Winter Olympics,USA,Ice Hockey,102172,Silver
2002 Winter Olympics,USA,Ice Hockey,102173,Silver
2002 Winter Olympics,USA,Ice Hockey,100458,Silver
2002 Winter Olympics,USA,Ice Hockey,100459,Silver
2002 Winter Olympics,USA,Ice Hockey,100460,Silver
